address,area,price,property_status,price_per_m2,bedroom,toilets,floornumber,property_legal,furniture
"346, Bến Vân Đồn, Phường 1, Quận 4, Tp Hồ Chí Minh","2,13 tỷ",68 m²,Đã bàn giao,"31,32 triệu/m²",2 phòng,1 phòng,,Đã có sổ,Nội thất đầy đủ
