address,area,price,property_status,price_per_m2,bedroom,toilets,floornumber,property_legal,furniture
"Đường Quốc lộ 1A, Phường Tân Tạo, Quận Bình Tân, Thành phố Hồ Chí Minh, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh","1,55 tỷ",65 m²,Chưa bàn giao,"23,85 triệu/m²",2 phòng,2 phòng,,,
